+-----------------------+-------------------+-----------+-------+
| Player                | 'Equip'           | 'Current' | 'Max' |
| !!Aristocrat!!        | Spiky Ball        | '27'      | 27    |
| !!Aristocrat!!        | Frozen Arrow      | '27'      | 27    |
| !!Aristocrat!!        | Fireball          | '26'      | 27    |
| !!Aristocrat!!        | Magic Mirror      | '20'      | 27    |
| !!Aristocrat!!        | Barbarian Puppet  | '15'      | 18    |
| !!Aristocrat!!        | Rage Vial         | '18'      | 18    |
| !!Aristocrat!!        | Archer Puppet     | '15'      | 18    |
| !!Aristocrat!!        | Invisibility Vial | '18'      | 18    |
| !!Aristocrat!!        | Eternal Tome      | '18'      | 18    |
| !!Aristocrat!!        | Life Gem          | '18'      | 18    |
| !!Aristocrat!!        | Seeking Shield    | '18'      | 18    |
| !!Aristocrat!!        | Royal Gem         | '18'      | 18    |
| !!Aristocrat!!        | Earthquake Boots  | '18'      | 18    |
| !!Aristocrat!!        | Hog Rider Puppet  | '18'      | 18    |
| !!Aristocrat!!        | Vampstache        | '5'       | 18    |
| !!Aristocrat!!        | Haste Vial        | '18'      | 18    |
| !!Aristocrat!!        | Giant Arrow       | '18'      | 18    |
| !!Aristocrat!!        | Healer Puppet     | '18'      | 18    |
| !!Aristocrat!!        | Rage Gem          | '18'      | 18    |
| !!Aristocrat!!        | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| YokoEno               | Giant Gauntlet    | '27'      | 27    |
| YokoEno               | Rocket Spear      | '23'      | 27    |
| YokoEno               | Frozen Arrow      | '26'      | 27    |
| YokoEno               | Fireball          | '17'      | 27    |
| YokoEno               | Magic Mirror      | '27'      | 27    |
| YokoEno               | Barbarian Puppet  | '17'      | 18    |
| YokoEno               | Rage Vial         | '18'      | 18    |
| YokoEno               | Archer Puppet     | '18'      | 18    |
| YokoEno               | Invisibility Vial | '18'      | 18    |
| YokoEno               | Eternal Tome      | '18'      | 18    |
| YokoEno               | Life Gem          | '18'      | 18    |
| YokoEno               | Seeking Shield    | '18'      | 18    |
| YokoEno               | Royal Gem         | '18'      | 18    |
| YokoEno               | Earthquake Boots  | '17'      | 18    |
| YokoEno               | Hog Rider Puppet  | '18'      | 18    |
| YokoEno               | Vampstache        | '8'       | 18    |
| YokoEno               | Haste Vial        | '18'      | 18    |
| YokoEno               | Giant Arrow       | '17'      | 18    |
| YokoEno               | Healer Puppet     | '18'      | 18    |
| YokoEno               | Rage Gem          | '18'      | 18    |
| YokoEno               | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Little Roodie!        | Giant Gauntlet    | '27'      | 27    |
| Little Roodie!        | Rocket Spear      | '27'      | 27    |
| Little Roodie!        | Spiky Ball        | '27'      | 27    |
| Little Roodie!        | Frozen Arrow      | '27'      | 27    |
| Little Roodie!        | Magic Mirror      | '23'      | 27    |
| Little Roodie!        | Barbarian Puppet  | '18'      | 18    |
| Little Roodie!        | Rage Vial         | '18'      | 18    |
| Little Roodie!        | Archer Puppet     | '18'      | 18    |
| Little Roodie!        | Invisibility Vial | '18'      | 18    |
| Little Roodie!        | Eternal Tome      | '18'      | 18    |
| Little Roodie!        | Life Gem          | '18'      | 18    |
| Little Roodie!        | Seeking Shield    | '18'      | 18    |
| Little Roodie!        | Royal Gem         | '18'      | 18    |
| Little Roodie!        | Earthquake Boots  | '18'      | 18    |
| Little Roodie!        | Hog Rider Puppet  | '18'      | 18    |
| Little Roodie!        | Vampstache        | '5'       | 18    |
| Little Roodie!        | Haste Vial        | '18'      | 18    |
| Little Roodie!        | Giant Arrow       | '18'      | 18    |
| Little Roodie!        | Healer Puppet     | '18'      | 18    |
| Little Roodie!        | Rage Gem          | '18'      | 18    |
| Little Roodie!        | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Roodies Raiders       | Giant Gauntlet    | '27'      | 27    |
| Roodies Raiders       | Rocket Spear      | '27'      | 27    |
| Roodies Raiders       | Spiky Ball        | '27'      | 27    |
| Roodies Raiders       | Frozen Arrow      | '27'      | 27    |
| Roodies Raiders       | Fireball          | '20'      | 27    |
| Roodies Raiders       | Magic Mirror      | '14'      | 27    |
| Roodies Raiders       | Barbarian Puppet  | '18'      | 18    |
| Roodies Raiders       | Rage Vial         | '18'      | 18    |
| Roodies Raiders       | Archer Puppet     | '18'      | 18    |
| Roodies Raiders       | Invisibility Vial | '18'      | 18    |
| Roodies Raiders       | Eternal Tome      | '18'      | 18    |
| Roodies Raiders       | Life Gem          | '18'      | 18    |
| Roodies Raiders       | Seeking Shield    | '18'      | 18    |
| Roodies Raiders       | Royal Gem         | '18'      | 18    |
| Roodies Raiders       | Earthquake Boots  | '18'      | 18    |
| Roodies Raiders       | Hog Rider Puppet  | '18'      | 18    |
| Roodies Raiders       | Vampstache        | '5'       | 18    |
| Roodies Raiders       | Haste Vial        | '18'      | 18    |
| Roodies Raiders       | Giant Arrow       | '18'      | 18    |
| Roodies Raiders       | Healer Puppet     | '18'      | 18    |
| Roodies Raiders       | Rage Gem          | '18'      | 18    |
| Roodies Raiders       | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Neo                   | Giant Gauntlet    | '23'      | 27    |
| Neo                   | Rocket Spear      | '20'      | 27    |
| Neo                   | Spiky Ball        | '26'      | 27    |
| Neo                   | Frozen Arrow      | '14'      | 27    |
| Neo                   | Fireball          | '23'      | 27    |
| Neo                   | Magic Mirror      | '11'      | 27    |
| Neo                   | Barbarian Puppet  | '17'      | 18    |
| Neo                   | Rage Vial         | '17'      | 18    |
| Neo                   | Archer Puppet     | '17'      | 18    |
| Neo                   | Invisibility Vial | '17'      | 18    |
| Neo                   | Eternal Tome      | '18'      | 18    |
| Neo                   | Life Gem          | '17'      | 18    |
| Neo                   | Seeking Shield    | '18'      | 18    |
| Neo                   | Royal Gem         | '17'      | 18    |
| Neo                   | Earthquake Boots  | '18'      | 18    |
| Neo                   | Hog Rider Puppet  | '14'      | 18    |
| Neo                   | Vampstache        | '11'      | 18    |
| Neo                   | Haste Vial        | '18'      | 18    |
| Neo                   | Giant Arrow       | '14'      | 18    |
| Neo                   | Healer Puppet     | '18'      | 18    |
| Neo                   | Rage Gem          | '17'      | 18    |
| Neo                   | Healing Tome      | '17'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Luke                  | Giant Gauntlet    | '27'      | 27    |
| Luke                  | Rocket Spear      | '14'      | 27    |
| Luke                  | Spiky Ball        | '27'      | 27    |
| Luke                  | Frozen Arrow      | '11'      | 27    |
| Luke                  | Fireball          | '27'      | 27    |
| Luke                  | Magic Mirror      | '8'       | 27    |
| Luke                  | Barbarian Puppet  | '18'      | 18    |
| Luke                  | Rage Vial         | '18'      | 18    |
| Luke                  | Archer Puppet     | '18'      | 18    |
| Luke                  | Invisibility Vial | '18'      | 18    |
| Luke                  | Eternal Tome      | '18'      | 18    |
| Luke                  | Life Gem          | '18'      | 18    |
| Luke                  | Seeking Shield    | '18'      | 18    |
| Luke                  | Royal Gem         | '18'      | 18    |
| Luke                  | Earthquake Boots  | '14'      | 18    |
| Luke                  | Hog Rider Puppet  | '18'      | 18    |
| Luke                  | Vampstache        | '18'      | 18    |
| Luke                  | Haste Vial        | '18'      | 18    |
| Luke                  | Giant Arrow       | '18'      | 18    |
| Luke                  | Healer Puppet     | '18'      | 18    |
| Luke                  | Rage Gem          | '18'      | 18    |
| Luke                  | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| â– LORD RAJâ–         | Giant Gauntlet    | '27'      | 27    |
| â– LORD RAJâ–         | Spiky Ball        | '27'      | 27    |
| â– LORD RAJâ–         | Fireball          | '17'      | 27    |
| â– LORD RAJâ–         | Barbarian Puppet  | '18'      | 18    |
| â– LORD RAJâ–         | Rage Vial         | '17'      | 18    |
| â– LORD RAJâ–         | Archer Puppet     | '18'      | 18    |
| â– LORD RAJâ–         | Invisibility Vial | '18'      | 18    |
| â– LORD RAJâ–         | Eternal Tome      | '18'      | 18    |
| â– LORD RAJâ–         | Life Gem          | '17'      | 18    |
| â– LORD RAJâ–         | Seeking Shield    | '18'      | 18    |
| â– LORD RAJâ–         | Royal Gem         | '18'      | 18    |
| â– LORD RAJâ–         | Earthquake Boots  | '18'      | 18    |
| â– LORD RAJâ–         | Hog Rider Puppet  | '18'      | 18    |
| â– LORD RAJâ–         | Vampstache        | '8'       | 18    |
| â– LORD RAJâ–         | Haste Vial        | '2'       | 18    |
| â– LORD RAJâ–         | Giant Arrow       | '17'      | 18    |
| â– LORD RAJâ–         | Healer Puppet     | '18'      | 18    |
| â– LORD RAJâ–         | Rage Gem          | '18'      | 18    |
| â– LORD RAJâ–         | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Megs Over Easy        | Giant Gauntlet    | '27'      | 27    |
| Megs Over Easy        | Rocket Spear      | '20'      | 27    |
| Megs Over Easy        | Spiky Ball        | '23'      | 27    |
| Megs Over Easy        | Frozen Arrow      | '27'      | 27    |
| Megs Over Easy        | Fireball          | '8'       | 27    |
| Megs Over Easy        | Magic Mirror      | '5'       | 27    |
| Megs Over Easy        | Barbarian Puppet  | '18'      | 18    |
| Megs Over Easy        | Rage Vial         | '18'      | 18    |
| Megs Over Easy        | Archer Puppet     | '18'      | 18    |
| Megs Over Easy        | Invisibility Vial | '18'      | 18    |
| Megs Over Easy        | Eternal Tome      | '18'      | 18    |
| Megs Over Easy        | Life Gem          | '18'      | 18    |
| Megs Over Easy        | Seeking Shield    | '18'      | 18    |
| Megs Over Easy        | Royal Gem         | '18'      | 18    |
| Megs Over Easy        | Earthquake Boots  | '14'      | 18    |
| Megs Over Easy        | Hog Rider Puppet  | '18'      | 18    |
